monthly_charges,total_charges,tenure_months,customer_age,support_calls,internet_usage_gb,num_services,churn
70.86501085796706,3538.84992363982,51,19.689882666771403,2,276.6092328514906,2,0
91.48930281071016,267.87612300031225,3,38.99029447986311,2,282.31637964787626,4,0
74.1385503856652,2154.867966272929,31,43.30038038581107,1,114.003427137594,2,0
107.25855170210455,6833.276132577034,65,49.23635497983382,2,172.99152611299593,3,0
107.23128247663637,4614.318284727109,43,45.43834496561809,3,184.6219969775445,1,0
38.45102412345989,2182.579194809823,58,54.717842754817895,2,234.6585439813964,4,0
71.39281498970712,1391.9611847632475,20,30.39713750424857,1,417.4375031714561,1,0
67.52622534288602,3996.720955720617,58,31.401060221563824,2,199.6906534016374,2,0
64.08341864188722,3824.861987476595,61,45.3993730331712,4,164.2168884150131,3,0
96.66381405686468,5248.462599998198,55,27.09011386942858,4,115.72765201987096,1,0
100.0516181161887,3669.2060410669446,37,55.01760023989418,3,314.9880104422264,4,0
47.36718146497695,754.7044057513083,16,41.71524861816064,1,196.387091190156,1,0
67.22634109450308,1665.2654094042946,23,25.91382624404373,3,157.24234849867918,1,0
56.49061132427136,3694.714195068888,62,50.86483630218085,0,185.44670627553023,2,0
52.36502946536383,2397.1010726371555,48,48.29129238669162,0,249.91305635611724,1,0
88.22921219164631,5767.559239552938,63,46.16076582619155,3,249.6937437506612,1,0
66.01775234485496,1933.0623417430115,27,45.50971724676539,3,151.40707805012542,2,0
77.79562031887386,4082.040591884775,52,43.687734066067385,1,172.12033029556767,1,0
75.99269206359493,4474.04152056202,59,44.10152520848006,2,45.566916573827456,3,0
56.14833768057287,2871.8345678768264,52,35.20415829475568,1,93.66783610565584,3,0
41.6783549495614,1438.0999093677233,36,45.37360674478973,1,323.17916943058265,1,0
67.47764453538016,957.7333411132596,18,47.82437910634212,2,294.26315669154235,4,0
46.51459394349311,1828.3488529965405,41,34.23455879008904,1,272.1590176768621,3,0
83.31306875824663,994.5481806357116,11,52.97611958725952,0,292.8110687138484,4,0
67.78298557893986,1390.284777487104,18,21.27254525276798,7,218.36631824048155,4,0
20.0,953.5275330719592,44,52.22414483426345,1,128.96993965061898,3,0
42.506240579555616,2782.470019387893,69,27.357760503874616,1,44.06385481539272,3,0
56.61794747533109,1114.655981809262,18,22.63202238158146,0,206.81069041685035,1,0
76.45153475994408,5389.106137735892,71,43.73535749679202,2,141.00743989019156,1,0
57.7754931939035,743.3039984337615,15,40.89706484257527,3,221.3904881068051,1,0
71.58454028181225,3955.5515087585904,54,40.766512443696186,1,141.55400334731792,4,0
29.499084740050577,1047.09504325106,37,57.99604313918822,2,133.09715205637815,1,0
78.68395336186393,5199.831675803201,65,44.05878293335228,1,6.715696682817082,3,0
74.94568060475237,3921.097145953319,52,51.65962133029159,3,151.2251691515893,1,0
35.97007810504616,1974.574091117848,50,31.27726488957355,3,241.3170995273208,1,0
54.91595674551617,1326.512109421294,24,33.20406400624282,6,286.7109130273106,4,0
102.03815302033856,536.2714780642184,8,62.883898669955606,4,272.82528408790944,2,0
66.6424554690744,953.5222519711418,14,32.71589961286523,3,305.4223557114851,3,0
64.11208599620711,4009.502163568856,63,46.78516946772574,5,147.11503539367868,1,0
77.39239172608347,2900.148475994009,37,39.75032280759993,3,255.5271394702713,3,0
50.64511208601044,2576.566082653121,51,29.790865078947483,1,207.77572701036496,1,0
55.274721314606566,2047.8786552985816,37,23.10251899042254,2,331.1380813902806,3,0
75.07632953099255,3985.9371442352735,52,54.04401901949426,2,278.216240537609,3,0
93.24408098199058,2981.820048442364,32,39.86581288868092,4,327.5912706997146,3,0
71.45814486552105,780.9327867468443,11,38.48222484947642,3,89.64108892264328,1,0
62.35225941408882,1683.0041716747585,30,53.95496991282795,5,99.73197627282414,4,0
60.87148087712815,1876.9858064669136,30,18.0,2,225.08665245614952,3,0
73.54384658397976,4900.230534635721,68,51.73816206836518,2,218.86762942627445,2,0
87.75532137146928,863.6054455764616,9,43.378217355525294,1,199.3746856687468,4,0
72.02933784904836,686.1058942768037,8,24.055251145900417,3,426.8576359157629,4,0
69.99848946778769,151.84930934893393,2,18.0,2,244.3285595813672,3,0
38.61487745211073,1025.4290079676198,30,18.238671383723503,0,328.9300990110568,1,0
95.19473085743267,5256.258472678445,57,47.44327944362101,1,97.81270574433888,4,0
52.66519195469797,1058.0451925531831,22,41.11057743989954,1,225.00543952019635,2,0
79.36878238891289,1349.5547048274343,18,46.52584739689336,4,300.13499686379873,2,0
85.21898786256659,4530.239876589573,53,34.82105132485159,3,154.57472665594415,1,0
69.46154818863455,1440.8623297628608,20,31.70528813829378,1,283.0915705452139,3,0
88.54924863517165,1665.9533594913432,20,48.62325172805528,1,225.4848869005785,2,0
76.015908787341,1528.3011063777888,20,25.86152793401882,3,208.97366619169856,1,0
47.66870331529041,123.46036924520882,1,42.35125631688859,2,234.1868977508664,2,0
78.32247628955251,1812.6011043379524,24,52.96468818733558,2,109.60284451901948,3,0
61.971711430859706,1458.1084765236023,24,55.95789058435107,4,233.37488656116508,4,0
105.7033762703295,4807.549547367002,44,49.83949879684055,1,207.37479059277857,3,0
70.4610441651894,1815.3905322396388,27,63.59762638474501,1,224.12625666228743,1,0
77.53840228875261,3357.012352742138,43,33.16028354522513,1,105.53534365920083,4,0
33.38667275644391,1465.102252609815,40,59.634746093867264,2,327.8923244468351,4,0
21.466415132138515,1383.4986878947248,60,40.89546002078854,3,182.4320303237524,2,0
62.167603785607966,3941.272647882367,64,43.04377038503269,0,79.99183954195752,1,0
82.22247100111822,328.105023891803,4,54.7306085393661,5,356.26726839958235,1,0
81.71536277334143,2533.462891229753,30,40.40949611306227,2,316.01597203747446,1,0
24.9693002802426,1025.8880225445073,37,28.24505132946976,4,280.4849731888108,4,0
74.87531521061747,5279.553683064823,69,38.08439035061451,4,332.4019190263135,4,0
36.15895169244088,782.5981954930453,21,42.736218115997815,2,241.6604749739164,4,0
89.19412742695022,3299.2113116831965,37,19.48686648447847,2,185.08078289330507,2,0
83.00309801934004,5356.955652284537,64,37.632866890900175,4,131.13867310443948,3,0
38.25587146424739,1895.0146398724912,49,44.591977378312095,1,262.3058664927767,3,0
27.70903705820666,1669.3262702500604,59,57.41294623997564,3,169.33626451015718,4,0
87.7798583518971,4794.301016952774,54,61.41570579869257,1,269.4735919118158,1,0
37.89638408425882,164.91264533146676,5,40.496604821674325,2,254.4119360699605,3,0
57.147803170668574,942.9249462007474,18,40.64231627197036,3,307.7583334591933,3,0
69.01976602411078,820.037351285073,12,28.98266178506275,2,193.19300155218303,1,0
66.82789586083001,3635.944011441736,54,30.690148133723632,3,196.23399993789923,4,0
61.72486237239875,1352.3319942956348,22,32.06174996310909,3,44.422185163551234,3,0
75.45469474325589,1410.165002120768,17,32.69540987886336,0,302.5769742328781,2,0
63.71851251515451,3553.0090453887447,54,26.15598121726509,3,86.85183896462755,2,0
60.05679706622269,1073.518441877913,19,47.96991068924314,1,129.95183886831552,3,0
47.14095920917,2894.3330955806177,61,37.79079256859727,3,370.0060840012619,1,0
102.8436554409004,3319.338204090015,33,45.50562593207788,1,273.01433892419584,4,0
72.6805358549333,1383.220409340414,18,42.153268761479325,1,81.38228725041522,2,0
96.74907651282425,1724.0632688878625,17,33.833752212892975,4,133.25371890183993,4,0
61.12036080707869,996.0783978049268,15,47.7908266243584,1,199.7048186354954,4,0
71.9184082479048,3479.030486372755,48,20.18328039667157,2,286.19596160844014,2,0
66.8334572590156,4195.92894864879,65,45.21181149978086,3,274.19474733006393,4,0
87.62833839518517,652.3364951930458,8,20.828971398309065,4,100.14157321995692,4,0
83.7240137210582,5562.776210228151,67,49.25114332426976,1,239.68762877398711,1,0
72.30597444421582,863.9783937672335,11,31.335524642494374,2,308.6574771374385,1,0
89.21760150427687,895.6254265520178,10,31.89573920188048,3,178.9011304938955,1,0
65.3528520701452,3115.1261416458283,47,44.4653699248485,1,252.17189500192703,2,0
51.283322631952174,261.11687306738827,7,37.135840653258704,1,183.0278872025792,4,0
45.99913444029953,2977.431115280969,66,21.27720851145725,4,345.1698116004725,2,0
49.19674238041036,1075.9777572998464,22,54.32286182016325,0,132.6328100949366,4,0
70.28610181426274,2340.677397193961,34,37.77134357260471,0,198.0995413665404,2,0
53.249665543498935,2777.9956672922053,55,74.97146391963753,0,216.3444800578319,4,0
51.40576731115166,1009.9727844659358,20,36.28324528595388,2,266.8126946712732,1,0
63.17476567586829,1441.866872882762,21,63.99064897100568,1,155.19303398720416,2,0
84.94256823353683,3302.253747229789,40,46.4555475998132,1,239.71296650668563,1,0
87.84400170275676,2339.0948557284505,25,36.30885016326763,2,304.4903756375646,4,0
67.43096491333115,1994.992367974594,31,43.952006408673,6,167.8073128320298,4,0
90.84670736881986,2637.804881021561,30,54.29307230800346,2,85.01071121093108,2,0
54.85671803764729,3945.7179422192607,71,40.50961266259991,0,242.94484441363736,3,0
54.5483253525512,3717.543525316076,68,26.27145168515174,0,116.1791874746024,1,0
56.17599109334445,783.5461347873584,15,59.03163482584647,5,49.236850731114885,2,0
79.31540132076432,2579.7302769237594,32,35.38105355474295,4,322.3512543300445,3,0
29.15807169009153,1192.1411732441325,41,54.238914121568,2,277.3811894949532,1,0
77.60438289732343,5135.739748969375,65,26.155439032597062,3,189.7537107394565,2,0
32.59205042505598,1563.6763214022487,48,18.64751549761809,1,123.63489103477691,2,0
68.94397034692307,2779.4979841888194,40,26.558750248162543,2,289.722381897903,1,0
69.13916448438704,2796.160896963496,41,34.60021199850941,0,162.4858935226423,4,0
115.4621021412431,3807.5677211016814,32,57.82526432049795,4,253.9263966239889,3,0
93.82378524653974,4126.808719224171,45,46.73042271080926,1,229.1162909689617,4,0
56.22902935072891,385.1984062840157,6,44.1763365802986,1,75.25903628253963,3,0
83.73608813589355,4493.536992635296,53,52.54612976860114,4,231.4018747759519,4,0
81.13097409820088,2324.9158051087884,28,18.903558863475205,3,97.87094284188636,1,0
60.549388159500026,2901.75346108703,48,53.796570082291886,3,172.91050899468138,3,0
81.5908323114646,5885.090139671858,71,36.15504786114919,3,354.08053255560014,2,0
109.18822684776572,2190.77043502932,20,21.951654516859293,1,209.2839396738495,3,0
43.85643623391429,2223.3380012328244,51,26.57955634646597,1,240.69540512913875,1,0
58.025364666431415,2564.51008161026,43,19.01859712267544,2,279.21035690371355,3,0
93.22136715292967,5337.794649522005,57,56.48180252946016,4,175.39014154506344,2,0
78.81164600577999,2046.864667982432,26,22.210926122445684,3,282.7940905271163,1,0
90.25736389707748,2314.9052651719894,25,52.30130231237672,1,277.3647064814395,2,0
28.15796459491564,1304.884528029618,46,32.93995583379923,2,185.10979353459769,1,0
64.5024490686813,1873.8367826350093,33,35.30899427352861,3,176.33812534739087,1,0
84.96431234374461,5970.346314246529,71,44.73834922556111,3,225.5395317671172,1,0
69.32621536918121,2991.5289425646065,43,39.63234340990515,1,141.4749218730881,3,0
58.19350164094271,1081.1603781608517,20,56.82971515851504,2,286.1953697633584,3,0
32.72231401398505,1653.024162794714,46,24.029783385870378,2,232.9706745089913,2,0
71.05611350815452,1078.8389378773977,19,28.956175930519453,6,83.16903522033427,4,0
38.77938977125272,2349.708626917787,57,38.94162983852822,1,0.0,1,0
95.31872517411068,2369.956884531442,24,37.50162362145182,3,177.58674220787378,4,0
47.433389036364126,675.1438244848471,12,43.616691857703415,0,33.7940456186993,1,0
68.0959492148398,4665.453571236687,68,47.09810461201101,0,341.6318828272808,4,0
61.03216723078118,1692.6635828147912,28,26.709119862106,5,224.25091520018452,2,0
63.44471510557624,1303.695201954958,21,37.481868870772914,0,240.8017867129313,2,0
72.0812147002056,943.40156790731,12,36.83689485923759,1,188.2078840874005,4,0
74.90758814519384,3886.358341355436,51,59.38141922898928,2,278.5552879572376,4,0
63.07665703995604,2880.446754034502,45,28.856676817194945,1,304.6656333574009,2,0
32.096488138413626,955.0766157772612,29,21.7578606664893,0,188.9681806241928,4,0
67.86651018883515,4399.51358012512,64,28.28903977260287,2,116.60194923157924,3,0
121.9660785453863,5233.85077950592,44,41.405062826737485,1,225.78183803335617,3,0
90.17301912616873,5721.901966253248,63,61.59987589372548,4,0.0,1,0
77.61842867544453,5518.226274359257,71,30.6699239578995,5,265.1178774924147,1,0
54.82743153279952,3801.564408252932,66,40.89511708064227,1,188.24694028309585,2,0
75.67254647614583,2033.7827501042784,26,28.41253692587996,2,131.31919366630518,2,0
65.08804668102458,2991.4312733936085,47,18.0,2,144.03688375626265,1,0
40.54044781776848,215.0013706993544,6,32.00358078423915,2,264.29689098082497,4,0
92.63289018391777,4258.318279661623,44,43.80337034415059,2,122.88456975254176,3,0
60.18055434868306,3632.480941943425,59,23.341155841161868,1,213.44098606053487,4,0
85.01219833736963,4805.859569566673,58,42.304277623042985,4,219.22271645284783,3,0
45.50941814367418,671.5325844124483,17,25.342751557757087,1,300.4676199925727,4,0
67.39110622030752,1259.887635972964,20,52.6706418101228,1,151.91237324534157,1,0
44.05799960666697,910.5357626140428,22,36.68054207111863,3,227.28014643522417,3,0
54.43456547073815,851.9919020501978,14,27.5141909102976,4,218.9297246829913,2,0
81.55587908448761,5225.230652757758,63,65.87744168365654,1,234.9662832716076,4,0
55.720220039495416,3977.9869806598335,70,31.41384914193418,1,139.09275729406,3,0
61.60718516779784,3733.32898604568,63,38.48452588880567,5,130.66788360433245,1,0
46.03397710598426,1775.2443532605687,37,56.36810974090805,1,84.14333094590293,1,0
24.54764578091396,399.2550269387152,11,38.78552987271779,3,226.2067481076515,2,0
48.85888445320795,1351.0571045835836,23,45.1260652751003,0,235.04789068969487,4,0
91.69286046691876,5107.05347337392,54,60.045853747265895,3,246.74814868893665,1,0
76.84410807991718,615.601985069289,7,48.02554383248117,2,151.44832464509892,2,0
74.65299316421093,4274.113972792664,57,32.2679995883548,2,224.4690039471841,3,0
74.52523294137406,4335.532478718852,57,35.722435848369706,2,155.14673955197688,1,0
56.22262032306157,2573.599428432097,46,35.36744102701274,3,73.78321111935158,1,0
38.5894279787758,2372.6781811531564,60,63.22801430449279,0,262.466836337643,2,0
65.31170176164257,2147.702010432966,34,33.973814054304256,4,120.61224356477236,3,0
51.81345966880114,1170.9437608195972,22,34.17667140716163,0,197.8915169162645,1,0
68.10582062126218,3501.738449246115,52,50.25681693047928,2,213.0367765405704,3,0
93.16137748879706,5658.8066399729705,61,44.3998055735618,2,212.3179524784772,2,0
68.2695542723573,1312.121604196696,20,48.33134583914308,0,280.6690275700382,1,0
53.55999155616962,3419.3114626204406,63,37.30846448932645,2,207.70175780626337,3,0
88.92371793490776,4589.444100101283,50,18.0,1,150.32952922456823,1,0
82.71885411289179,4791.307498828762,57,41.66978090376393,2,337.0072298541244,1,0
48.308641759884665,3193.3873226704586,63,38.23023068998058,2,244.92986199818205,2,0
30.442241369591024,1650.861193644602,54,24.089084059944497,1,210.80990452820345,2,0
48.28195197746267,2913.705465783484,61,28.18525896748374,2,296.0679252059425,3,0
54.80329822814674,1038.5531534591055,17,28.86442802936012,2,196.72498113920568,4,0
59.953374234606514,423.2091333139484,8,36.25762948513625,1,104.50823572559494,4,0
54.285612024649794,2197.645307393356,39,47.47915470357447,0,198.76451774491176,2,0
90.4781100998508,3681.910384702287,42,44.145989970082624,3,89.92642892235743,4,0
49.90065693235792,1267.2536030586152,25,40.65740876473162,1,384.4133068142122,4,0
92.12533315189444,1464.900113895494,15,30.799305978478657,1,139.56903293944902,2,0
68.5923232781742,4496.170930622555,64,26.83728320170309,2,92.99281127260404,3,0
37.891805119680704,1159.7560087078164,32,33.00154148594458,3,236.34329748522725,4,0
59.0215917335556,2622.876734779413,44,63.84814082965439,1,271.96172429896734,4,0
70.07290309947555,5009.092127479554,70,40.03218344026846,1,108.5994784635291,2,0
20.0,1258.804063461901,59,41.83947676013935,2,288.2918083390059,3,0
76.77178101999603,5236.64730204209,69,54.259211175424205,2,108.42968768211044,1,0
45.40061876640454,1810.1141554248884,38,45.91427642968918,2,282.7586902604612,1,0
44.9762025305361,1694.845380788901,37,55.68694246591733,2,277.19635042930435,1,0
67.01418116505108,2391.177910604852,35,53.03842739591352,2,139.5868728854369,1,0
91.45259492467564,4800.699125081889,53,43.38183372582519,1,171.8384790478982,1,0
62.9018233651983,2949.278126368285,47,41.13038917337815,1,246.9390141844148,3,0
75.81748774849846,3355.494569646211,44,30.04264712196542,2,336.6255340317413,4,0
71.18582267789414,4337.07219430217,61,43.455009534009605,4,60.40434072821665,2,0
84.08948148087207,852.8683424340174,9,22.58551467800637,0,119.34812010776837,4,0
72.48111792893297,203.2946333211497,2,41.06794349988295,2,275.0556918493575,1,0
64.1698657486927,3266.72944602748,49,39.30443169068075,1,128.85238567990018,2,0
90.64959431506756,5468.434900370423,60,53.65779296244119,1,179.4343515408998,3,0
37.91127198974696,527.1468637935124,13,30.33847969940668,2,164.5429124928173,4,0
46.6705735876739,272.9259431088811,3,46.96308225573599,0,165.18575295296012,3,0
83.51926786005956,353.8154014851726,6,43.29255878351067,3,207.7881053282876,3,0
69.87385498172256,3141.71676295756,46,29.857520975459312,1,349.30476673478984,3,0
55.09705556282813,1938.3135614701512,32,24.32580904004033,0,325.0072707903689,4,0
84.74737151792485,2496.939346820721,30,28.46412291846992,1,240.9695369748616,1,0
98.16738292153804,6013.848288063364,62,65.52403372430132,4,202.5967485564168,2,0
67.13648051347626,1727.144200140502,24,32.25249474319456,2,92.5575221709129,3,0
77.33464396284948,1937.5799923063064,27,56.76298178764935,2,324.4080935496873,1,0
72.33656231138156,4173.578897636462,58,50.08306966097842,3,170.58309290672847,2,0
55.35102237776448,1634.5240325775353,30,18.471056356758908,2,181.72816218478053,3,0
96.80197407072868,955.3062521337396,10,38.89299469429452,3,344.871012808394,1,0
67.60962439139848,3408.81653771842,52,42.22967057501927,2,146.47952046024977,1,0
82.26135456057686,5657.096536517699,69,23.134261053315395,4,248.9637409152187,4,0
78.06171922438735,2965.706413494268,37,45.8390507484965,1,155.4724021599916,3,0
70.64814508807741,987.4158994097506,15,65.60208475917112,2,271.60761154810115,3,0
33.15936323189846,2292.109392395369,69,30.81360963523222,1,223.3725528116924,4,0
89.5362596493922,210.2956865933891,2,45.61016609838958,1,101.6235676391386,4,0
76.65529954508234,1259.30032811638,17,41.57770002052264,0,115.8218845460003,2,0
69.79934694485233,4849.228291423036,70,43.196972143846935,2,275.8072761789064,4,0
106.31304127838214,5277.076871314198,50,39.68967323135318,4,187.8352083411952,4,0
58.72152136947055,2777.399108582269,49,44.614545797909294,1,252.24874173252857,3,0
87.48159618320399,3907.194165522558,46,24.07638818650762,0,148.88732496501206,3,0
102.26763070522048,3580.490466463996,34,37.44676417219078,1,218.9470193611559,4,0
61.95680529854965,4142.93968461631,66,56.70827979508879,3,154.82966797249873,3,0
75.99770133091546,1435.740781660493,20,32.90889793621207,3,228.3598013177439,2,0
91.38785339411471,2299.9684680404043,27,52.22779530789252,1,226.3796457464031,4,0
83.17235129584554,4945.989009132372,58,45.55179478990357,3,165.37153492728794,3,0
75.2254510627075,2983.39043630778,40,25.821994451463286,2,179.87725566076344,2,0
63.26816551848783,3477.6025534863147,55,54.704268456423485,5,156.6099733503901,2,0
45.54526080502429,1757.408284933876,35,68.88796616215222,3,196.3680922066296,1,0
66.91589377028235,711.6134228198063,9,45.44735702570072,1,96.77768033803616,4,0
62.13378296437686,2931.029645764364,47,43.71348207446917,1,115.02504505676332,3,0
98.97807223251522,2552.5573633623258,26,56.92802323615557,3,156.31396996755234,1,0
68.11668896158778,2031.5666803382392,28,31.47343158673683,1,184.01291286501825,2,0
78.27726163071515,72.83713586341158,2,41.69241384286539,3,139.86354666300304,3,0
77.04543164142946,4086.2873650015727,52,37.807191019545954,1,117.87483670858585,3,0
29.82829063258748,386.0901965182615,11,62.9462876610351,1,196.38299816675868,3,0
55.183724534152034,2625.1493987587087,49,41.67951525360609,1,124.82412860517614,3,0
94.85739099207474,367.32899229167447,5,18.0,1,138.9894358610903,2,0
52.34342024555926,1442.759575924243,26,37.583314215155376,0,198.07416200122967,4,0
84.36301085103688,3854.383831228238,45,26.95262842047949,4,110.85718521990027,2,0
79.40527495192372,-33.40012560740979,1,37.90287639575818,2,176.5951209858334,1,0
89.98505606094406,3374.8192148794915,36,39.72916173528301,4,156.41438827253188,3,0
44.74912514432361,558.6377165735288,12,18.0,1,218.26242677878537,4,0
85.3399752496082,5026.842478147094,60,39.81719052532181,0,67.01211661226182,1,0
56.10403569788994,2737.4121501037475,51,27.677962454645968,3,264.44581175775767,3,0
66.23406283012666,4216.386048050052,64,18.0,0,339.99758603835096,1,0
66.24192122446455,4168.459133621987,63,39.39227051672261,2,198.2725405241723,3,0
42.01532262780826,1529.8799525040354,36,56.49317765507337,2,90.518067721119,3,0
47.69920093161119,3092.968018648398,66,36.91757306284561,1,213.10148448869967,1,0
80.11371702675847,1551.0117998303597,18,35.33090020278574,1,192.7832055386563,1,0
27.537992999151164,554.7647830706304,17,28.55395799592155,1,253.9131336488249,3,0
104.30937184339982,4542.145118015487,46,41.0704651987565,1,230.75245821661727,2,0
57.38763217138848,1534.9410535587194,24,37.98903770374804,1,313.86647679269345,4,0
46.363811824585,1657.6483758319898,35,37.11397978354712,2,88.70086104778801,4,0
58.98213589765715,3870.988083892824,68,40.06366388988749,4,178.88355132429763,4,0
59.00603861582431,693.4428962312304,13,27.84073828841136,2,134.59657620528878,2,0
47.74941379510469,2337.890455772611,49,34.75289262454509,4,144.13748227807903,2,0
72.86615465015745,4356.682578857668,59,35.865538918178515,5,247.1997896068351,4,0
41.42638599548062,1379.301633786711,30,49.02100438148771,1,254.90188788776896,4,0
52.256171499894535,206.73224581710772,5,49.63430253061574,0,223.188791057664,3,0
82.40554712235394,4107.883934584318,51,51.00121326515405,2,234.1473085584502,2,0
76.43373151732453,1004.7999762033404,14,34.43278616908299,2,224.67147630891665,4,0
64.81316731414586,2656.637027379433,41,49.39520189546129,4,167.88826954909433,2,0
74.88053876280989,1450.487786797242,19,36.19927435018237,3,292.59804308759294,3,0
75.69206059627113,4975.928399188212,64,43.92926871854822,2,190.09587311204103,4,0
67.9521784979262,4609.069917337696,70,47.86328396047129,2,162.50107411490978,4,0
45.961266382660526,1138.3790816583776,24,35.55332200882336,2,139.21815375176652,2,0
98.42085536736664,4802.219057100881,49,61.91999836264566,0,289.5523590078037,3,0
31.4988265417768,1517.9490249716089,50,53.91461118108994,2,121.53438461323618,3,0
67.44650850834007,4476.266741642915,64,25.231502083989817,0,76.86413089135975,2,0
70.94004890737288,1803.7153837455728,25,49.49329407494838,0,152.92871330824414,2,0
73.37444533872959,973.6267953219212,14,36.89809566914526,2,277.5711074155723,1,0
80.56020947958416,5455.141598196572,67,52.183843910337366,1,32.15674867270508,3,0
81.02604436139511,210.70709471155743,2,21.09427179666892,3,167.6730562294149,4,0
36.92604322064718,1755.8523813427455,49,40.380017239754906,1,105.87710959918728,4,0
42.112497745736206,583.9486494381542,13,29.971286499998097,0,255.60619242107688,2,0
76.50927256364261,3048.399621223012,38,65.51094966724118,4,194.70222054370632,1,0
65.94682185668893,1908.4048486851943,29,21.876717036194528,1,202.5443840129598,3,0
75.92717312105809,5112.6040154768125,67,42.2889290654044,4,166.0272643693174,2,0
50.05357062448199,151.18343666992533,4,41.061971472020296,3,198.96337340647105,1,0
71.82856617028114,3486.196051638346,48,53.14350121839591,1,129.1596956613546,1,0
73.20119585592978,2604.71959115386,35,18.0,2,240.68187526427948,1,0
94.40157028476558,3507.0010022875176,36,37.09097356390292,1,215.8641895023393,4,0
103.961179844945,1469.6024493237069,14,41.59405494496096,3,154.1748289681231,2,0
75.50683726159846,996.9819228854176,13,61.65856691426008,4,163.87810588301252,2,0
102.59068389021532,3926.774334229511,38,37.010554125834,0,216.31252219598176,2,0
58.95494100630145,2479.8238989292363,41,47.567960381545134,1,145.90508578722952,1,0
62.16744579001485,2561.8491874277843,39,48.12981650347281,1,152.7198991171285,4,0
93.40908594722907,2087.4045265528152,22,21.07021559650613,3,177.59092238616168,4,0
68.75202902835387,2035.88898391914,29,44.15367530674757,1,202.79326203317007,4,0
62.919997744996536,4381.723155109907,70,32.91963038425656,0,171.5009176920624,3,0
73.08580101103742,1865.9495488254968,25,37.19278230531433,0,176.7031276003167,4,0
103.2190497629588,2953.069966907292,29,45.087197782189264,1,220.53203076337908,1,0
101.51001871684812,3249.7124096958296,31,33.659700135834214,4,67.38972808471391,4,0
85.79656069468598,1757.7254918952988,20,59.98530301382039,2,194.3692439224512,4,0
45.749537378096605,2927.588710134291,59,18.0,2,261.41243107182095,1,0
83.6406955366682,843.4874488566725,10,26.93401912645946,1,252.6785510264379,3,0
73.20587442192546,3006.516282234041,42,41.17256900059533,1,293.62382146800053,3,0
93.4920047591468,1353.055018152339,14,39.52032510523389,2,203.04729902548723,3,0
56.91237828359014,2854.8170028962923,48,41.206274050491295,1,351.7112590461669,2,0
48.326446412808366,3261.2045043278927,66,46.85204045052252,1,373.1934595008423,4,0
74.90530749792933,3628.414007174071,47,55.75136541237865,2,122.24859241664262,2,0
55.650283253855456,2781.297892436474,51,46.42305014922484,3,220.7709479063827,2,0
83.4698255619665,2264.7823262271527,27,37.82617902405244,1,150.94245751227265,4,0
99.19178536456842,1543.6368603222586,16,48.26141643660309,1,202.0860209907663,3,0
61.88313249777286,670.876975152664,11,42.67359325404794,3,125.87825602075382,2,0
